GEO_ID,NAME,B01001_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,B25046_001E,B27010_017E,B27010_033E,B27010_050E,B27010_066E,B28002_013E,C16002_004E,C16002_007E,C16002_010E,C16002_013E,B09019_005E,B09019_008E,B19101_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,B20005_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_020E,B01001_021E,state,county,tract,block group,GEO_ID_2,GEO_ID_2,P5_002N,P5_003N,P5_004N,P5_005N,P5_008N,P5_009N,P5_010N
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1462,82,294,87,17,5,9,813,0,42,40,0,160,0,0,53,0,79,49,330,211,140,38,15,210,3,,37,39,76,46,15,24,15,001,020100,1,1500000US150010201001,1500000US150010201002,0,0,0,0,0,0,0
1500000US150010215111,Block Group 1; Census Tract 215.11; Hawaii County; Hawaii,2204,157,276,64,13,8,0,1427,0,0,14,0,15,0,0,0,0,31,124,418,63,42,21,152,0,28,,76,149,45,38,49,25,15,001,021511,1,1500000US150010215111,1500000US150010215111,0,0,0,0,0,0,16
1500000US150010215121,Block Group 1; Census Tract 215.12; Hawaii County; Hawaii,2245,370,140,62,0,0,0,2091,14,0,28,0,43,0,23,15,0,73,47,585,188,0,0,0,42,0,,0,35,26,52,25,185,15,001,021512,1,1500000US150010215121,1500000US150010215121,0,0,0,0,0,0,0
1500000US150010215122,Block Group 2; Census Tract 215.12; Hawaii County; Hawaii,2349,141,35,13,0,0,0,1702,0,13,35,0,140,0,0,23,0,163,184,693,5,108,89,144,71,251,,38,10,15,0,0,33,15,001,021512,2,1500000US150010215122,1500000US150010215122,0,0,0,0,0,0,23
1500000US150010215131,Block Group 1; Census Tract 215.13; Hawaii County; Hawaii,1909,71,207,93,0,0,15,1539,0,114,14,12,29,0,0,0,0,97,66,409,27,85,86,166,136,24,,21,128,0,26,0,66,15,001,021513,1,1500000US150010215131,1500000US150010215132,1,0,0,1,0,0,10
1500000US150010215132,Block Group 2; Census Tract 215.13; Hawaii County; Hawaii,2054,220,155,15,0,0,0,1909,0,0,104,0,13,0,0,0,0,108,30,488,30,164,0,1,34,0,,59,13,14,60,36,0,15,001,021513,2,1500000US150010215132,1500000US150010215131,0,0,0,0,0,0,0
1500000US150010215133,Block Group 3; Census Tract 215.13; Hawaii County; Hawaii,1616,102,256,57,50,0,0,1277,0,0,6,0,64,0,0,0,0,50,33,474,247,16,113,0,92,0,,5,44,31,0,93,8,15,001,021513,3,1500000US150010215133,1500000US150010215133,0,0,0,0,0,0,0
1500000US150010216051,Block Group 1; Census Tract 216.05; Hawaii County; Hawaii,1460,63,210,0,22,42,0,851,33,0,42,0,0,0,0,0,0,56,12,339,156,0,0,162,0,14,,0,59,46,16,0,0,15,001,021605,1,1500000US150010216051,1500000US150010216052,0,0,0,0,0,0,17
1500000US150010216052,Block Group 2; Census Tract 216.05; Hawaii County; Hawaii,670,118,268,261,0,0,0,488,0,0,0,0,14,0,0,0,0,76,72,191,23,64,0,0,50,0,,26,0,19,0,13,0,15,001,021605,2,1500000US150010216052,1500000US150010216051,0,0,0,0,0,0,0
1500000US150010216053,Block Group 3; Census Tract 216.05; Hawaii County; Hawaii,2110,134,294,17,0,0,40,1204,57,178,64,0,58,86,0,104,0,132,140,426,134,88,0,85,145,0,,0,57,96,5,50,49,15,001,021605,3,1500000US150010216053,1500000US150010216053,0,0,0,0,21,0,97
1500000US150010216061,Block Group 1; Census Tract 216.06; Hawaii County; Hawaii,1881,267,91,92,43,19,0,949,2,51,121,0,26,48,0,57,0,117,218,346,295,179,213,384,213,0,,213,119,45,64,22,46,15,001,021606,1,1500000US150010216061,1500000US150010216062,0,0,0,0,0,0,0
1500000US150010216062,Block Group 2; Census Tract 216.06; Hawaii County; Hawaii,2237,255,161,15,14,0,0,1589,18,59,57,0,58,0,0,30,0,50,56,521,12,40,0,0,413,225,,103,44,124,12,26,23,15,001,021606,2,1500000US150010216062,1500000US150010216061,42,0,42,0,52,0,0
1500000US150010216071,Block Group 1; Census Tract 216.07; Hawaii County; Hawaii,1350,76,90,116,0,0,0,,0,0,0,0,15,0,0,0,0,89,64,369,36,38,0,0,38,0,,20,0,0,38,0,68,15,001,021607,1,1500000US150010216071,1500000US150010216073,0,0,0,0,0,0,0
1500000US150010216072,Block Group 2; Census Tract 216.07; Hawaii County; Hawaii,1723,12,174,0,0,0,0,1536,48,0,23,0,0,0,0,0,0,55,111,570,22,11,318,6,0,103,,15,55,19,13,81,16,15,001,021607,2,1500000US150010216072,1500000US150010216071,0,0,0,0,0,0,0
1500000US150010216073,Block Group 3; Census Tract 216.07; Hawaii County; Hawaii,1658,154,176,10,0,0,0,1243,30,35,0,0,0,0,0,0,0,29,36,349,38,35,17,129,242,0,,11,35,90,48,0,13,15,001,021607,3,1500000US150010216073,1500000US150010216072,0,0,0,0,0,0,16
1500000US150010216081,Block Group 1; Census Tract 216.08; Hawaii County; Hawaii,347,152,642,141,16,0,0,,0,0,0,0,21,0,0,0,0,51,112,26,17,0,13,0,0,0,,0,0,0,0,0,46,15,001,021608,1,1500000US150010216081,1500000US150010216082,0,0,0,0,0,0,0
1500000US150010216082,Block Group 2; Census Tract 216.08; Hawaii County; Hawaii,1180,179,201,0,0,0,0,,0,52,0,0,8,0,0,50,0,50,24,248,0,8,0,0,453,0,,40,126,0,0,0,0,15,001,021608,2,1500000US150010216082,1500000US150010216081,0,0,0,0,0,0,0
1500000US150010216083,Block Group 3; Census Tract 216.08; Hawaii County; Hawaii,1942,69,79,17,0,0,0,1428,0,0,60,0,0,0,0,8,0,46,63,506,67,154,0,0,16,54,,37,141,0,0,36,54,15,001,021608,3,1500000US150010216083,1500000US150010216083,0,0,0,0,0,0,19
1500000US150010216084,Block Group 4; Census Tract 216.08; Hawaii County; Hawaii,912,88,46,0,0,0,0,,0,0,0,0,30,0,0,29,0,0,30,178,0,33,0,0,15,0,,0,0,0,0,0,125,15,001,021608,4,1500000US150010216084,1500000US150010216084,0,0,0,0,0,0,0
1500000US150010217051,Block Group 1; Census Tract 217.05; Hawaii County; Hawaii,3662,261,326,0,0,15,0,2486,0,0,91,0,105,0,0,16,0,98,153,819,14,512,0,0,54,0,,290,162,174,108,12,70,15,001,021705,1,1500000US150010217051,1500000US150010217051,0,0,0,0,0,0,0
1500000US150010217052,Block Group 2; Census Tract 217.05; Hawaii County; Hawaii,1080,51,20,0,82,5,0,1207,0,21,14,0,24,0,0,0,0,160,158,232,158,14,0,12,80,0,,0,5,6,0,27,0,15,001,021705,2,1500000US150010217052,1500000US150010217052,0,0,0,0,0,0,59
1500000US150010217053,Block Group 3; Census Tract 217.05; Hawaii County; Hawaii,1765,154,184,29,16,0,0,1250,2,115,0,0,122,0,0,20,0,37,125,404,0,435,0,4,137,0,,58,59,23,67,0,65,15,001,021705,3,1500000US150010217053,1500000US150010217053,0,0,0,0,0,0,0
1500000US150010217061,Block Group 1; Census Tract 217.06; Hawaii County; Hawaii,2289,173,141,0,0,0,0,1838,0,0,3,0,24,0,0,0,0,0,60,572,23,26,128,16,0,0,,164,83,49,85,3,14,15,001,021706,1,1500000US150010217061,1500000US150010217061,0,0,0,0,0,0,0
1500000US150010217062,Block Group 2; Census Tract 217.06; Hawaii County; Hawaii,1864,87,93,3,37,10,27,1389,39,47,45,0,118,0,0,2,0,82,72,482,104,56,56,46,38,30,,34,77,37,43,13,51,15,001,021706,2,1500000US150010217062,1500000US150010217062,0,0,0,0,0,0,0
1500000US150010217071,Block Group 1; Census Tract 217.07; Hawaii County; Hawaii,2600,347,241,0,45,0,0,2176,19,20,0,0,66,0,10,29,0,171,55,663,220,193,134,0,123,91,,94,74,96,19,72,115,15,001,021707,1,1500000US150010217071,1500000US150010217072,0,0,0,0,0,0,0
1500000US150010217072,Block Group 2; Census Tract 217.07; Hawaii County; Hawaii,1647,20,50,0,0,0,0,1057,0,0,61,0,18,0,0,9,0,0,20,423,74,310,18,95,19,0,,103,133,60,46,0,0,15,001,021707,2,1500000US150010217072,1500000US150010217071,0,0,0,0,0,0,0
1500000US150010217073,Block Group 3; Census Tract 217.07; Hawaii County; Hawaii,274,42,0,0,0,0,0,,0,0,16,0,33,0,0,0,0,0,0,88,0,0,0,0,0,0,,13,0,0,0,14,0,15,001,021707,3,1500000US150010217073,1500000US150010217073,0,0,0,0,0,0,0
1500000US150010217081,Block Group 1; Census Tract 217.08; Hawaii County; Hawaii,1279,516,64,27,38,0,8,842,0,0,8,7,12,0,0,10,5,44,79,423,192,8,19,22,211,5,,61,5,55,5,19,69,15,001,021708,1,1500000US150010217081,1500000US150010217082,0,0,0,0,0,0,0
1500000US150010217082,Block Group 2; Census Tract 217.08; Hawaii County; Hawaii,1320,123,29,15,0,0,0,,0,0,40,0,9,0,0,0,0,18,9,321,0,0,0,0,0,0,,0,0,0,83,28,0,15,001,021708,2,1500000US150010217082,1500000US150010217081,0,0,0,0,0,0,0
1500000US150010217083,Block Group 3; Census Tract 217.08; Hawaii County; Hawaii,1851,608,177,31,0,0,0,1159,38,0,119,0,39,34,0,0,0,82,85,562,21,0,11,0,157,0,,44,105,38,73,18,38,15,001,021708,3,1500000US150010217083,1500000US150010217083,0,0,0,0,0,0,0
1500000US150010218001,Block Group 1; Census Tract 218; Hawaii County; Hawaii,1254,87,70,34,19,25,42,892,0,24,9,0,56,0,0,21,0,25,39,287,8,221,90,7,22,28,,20,29,9,9,16,26,15,001,021800,1,1500000US150010218001,1500000US150010218002,0,0,0,0,0,0,13
1500000US150010218002,Block Group 2; Census Tract 218; Hawaii County; Hawaii,2281,105,9,3,89,0,20,2216,5,3,125,0,100,0,0,11,2,15,152,733,13,48,152,12,127,41,,69,55,92,9,14,80,15,001,021800,2,1500000US150010218002,1500000US150010218004,0,0,0,0,0,0,6
1500000US150010218003,Block Group 3; Census Tract 218; Hawaii County; Hawaii,1798,189,46,32,181,32,29,1089,10,11,52,0,175,0,0,30,0,21,198,337,82,149,10,34,36,97,,9,24,14,30,23,39,15,001,021800,3,1500000US150010218003,1500000US150010218001,0,0,0,0,0,0,0
1500000US150010218004,Block Group 4; Census Tract 218; Hawaii County; Hawaii,1102,53,66,60,30,21,64,844,0,13,11,54,32,0,0,4,0,63,24,208,16,66,10,10,76,136,,47,100,45,9,0,95,15,001,021800,4,1500000US150010218004,1500000US150010218003,28,0,0,28,0,0,0
1500000US150010219021,Block Group 1; Census Tract 219.02; Hawaii County; Hawaii,1407,43,14,16,116,14,177,1217,0,30,85,0,56,0,0,0,0,109,11,346,39,6,32,0,102,54,,51,36,74,2,1,57,15,001,021902,1,1500000US150010219021,1500000US150010219023,0,0,0,0,0,0,5
1500000US150010219022,Block Group 2; Census Tract 219.02; Hawaii County; Hawaii,665,12,66,9,56,11,110,391,22,31,12,0,85,0,0,9,0,47,25,155,29,66,0,9,19,0,,22,5,30,0,0,62,15,001,021902,2,1500000US150010219022,1500000US150010219021,0,0,0,0,0,0,0
1500000US150010219023,Block Group 3; Census Tract 219.02; Hawaii County; Hawaii,1547,65,104,54,110,44,23,802,70,0,4,0,78,0,0,20,11,30,35,332,35,52,99,184,191,0,,66,114,40,94,11,0,15,001,021902,3,1500000US150010219023,1500000US150010219022,58,0,0,58,0,0,0
1500000US150010220001,Block Group 1; Census Tract 220; Hawaii County; Hawaii,1247,120,83,53,18,45,121,1086,11,0,52,0,107,0,0,0,6,13,66,345,86,21,31,0,0,79,,90,48,3,31,8,22,15,001,022000,1,1500000US150010220001,1500000US150010220001,0,0,0,0,0,0,0
1500000US150010220002,Block Group 2; Census Tract 220; Hawaii County; Hawaii,1407,0,45,31,18,30,248,898,0,16,40,31,84,0,0,4,0,54,36,285,24,274,24,52,113,66,,27,76,29,50,51,40,15,001,022000,2,1500000US150010220002,1500000US150010220002,0,0,0,0,0,0,0
1500000US150010221021,Block Group 1; Census Tract 221.02; Hawaii County; Hawaii,511,16,20,17,0,65,93,499,0,0,18,0,39,0,19,21,0,77,26,150,58,34,38,0,32,40,,0,0,0,0,46,38,15,001,022102,1,1500000US150010221021,1500000US150010221021,0,0,0,0,0,0,0
1500000US150010221022,Block Group 2; Census Tract 221.02; Hawaii County; Hawaii,948,64,102,34,32,68,84,860,0,0,19,0,30,0,0,0,0,81,55,256,103,98,8,30,76,44,,18,71,24,0,50,13,15,001,022102,2,1500000US150010221022,1500000US150010221022,0,0,0,0,0,0,0
1500000US150019900000,Block Group 0; Census Tract 9900; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,990000,0,1500000US150019900000,1500000US150019900000,0,0,0,0,0,0,0
1500000US150019901000,Block Group 0; Census Tract 9901; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,990100,0,1500000US150019901000,1500000US150019901000,0,0,0,0,0,0,0
1500000US150019903000,Block Group 0; Census Tract 9903; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,990300,0,1500000US150019903000,1500000US150019903000,0,0,0,0,0,0,0
1500000US150019904000,Block Group 0; Census Tract 9904; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,990400,0,1500000US150019904000,1500000US150019904000,0,0,0,0,0,0,0
1500000US150019905000,Block Group 0; Census Tract 9905; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,990500,0,1500000US150019905000,1500000US150019905000,0,0,0,0,0,0,0
1500000US150019906000,Block Group 0; Census Tract 9906; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,990600,0,1500000US150019906000,1500000US150019906000,0,0,0,0,0,0,0
1500000US150019907000,Block Group 0; Census Tract 9907; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,990700,0,1500000US150019907000,1500000US150019907000,0,0,0,0,0,0,0
1500000US150019908000,Block Group 0; Census Tract 9908; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,990800,0,1500000US150019908000,1500000US150019908000,0,0,0,0,0,0,0
1500000US150019909000,Block Group 0; Census Tract 9909; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,990900,0,1500000US150019909000,1500000US150019909000,0,0,0,0,0,0,0
1500000US150019910000,Block Group 0; Census Tract 9910; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,991000,0,1500000US150019910000,1500000US150019910000,0,0,0,0,0,0,0
1500000US150019911000,Block Group 0; Census Tract 9911; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,991100,0,1500000US150019911000,1500000US150019911000,0,0,0,0,0,0,0
1500000US150019912000,Block Group 0; Census Tract 9912; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,991200,0,1500000US150019912000,1500000US150019912000,0,0,0,0,0,0,0
1500000US150019913000,Block Group 0; Census Tract 9913; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,991300,0,1500000US150019913000,1500000US150019913000,0,0,0,0,0,0,0
1500000US150019914000,Block Group 0; Census Tract 9914; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,991400,0,1500000US150019914000,1500000US150019914000,0,0,0,0,0,0,0
1500000US150019915000,Block Group 0; Census Tract 9915; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,991500,0,1500000US150019915000,1500000US150019915000,0,0,0,0,0,0,0
1500000US150019916000,Block Group 0; Census Tract 9916; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,991600,0,1500000US150019916000,1500000US150019916000,0,0,0,0,0,0,0
1500000US150019917000,Block Group 0; Census Tract 9917; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,15,001,991700,0,1500000US150019917000,1500000US150019917000,0,0,0,0,0,0,0
1500000US150030001071,Block Group 1; Census Tract 1.07; Honolulu County; Hawaii,1624,34,380,46,2,0,0,1074,0,6,12,0,4,0,0,9,0,42,24,415,10,78,0,0,43,80,,108,77,51,32,2,4,15,003,000107,1,1500000US150030001071,1500000US150030001072,0,0,0,0,0,0,0
1500000US150030001072,Block Group 2; Census Tract 1.07; Honolulu County; Hawaii,1181,115,237,82,6,0,0,917,0,0,6,0,5,0,0,12,0,34,16,381,20,0,9,29,20,0,,41,43,15,50,9,24,15,003,000107,2,1500000US150030001072,1500000US150030001071,0,0,0,0,0,0,0
1500000US150030001081,Block Group 1; Census Tract 1.08; Honolulu County; Hawaii,1086,249,66,0,0,0,0,820,0,0,0,0,6,0,0,12,0,36,33,346,136,13,0,0,11,6,,0,0,7,33,21,8,15,003,000108,1,1500000US150030001081,1500000US150030001083,0,0,0,0,0,0,0
1500000US150030001082,Block Group 2; Census Tract 1.08; Honolulu County; Hawaii,885,15,83,158,8,14,0,671,34,0,8,0,0,0,0,0,0,23,10,272,165,20,0,0,71,0,,13,50,0,6,11,9,15,003,000108,2,1500000US150030001082,1500000US150030001081,0,0,0,0,0,0,7
1500000US150030001083,Block Group 3; Census Tract 1.08; Honolulu County; Hawaii,1309,29,180,208,138,0,0,1038,0,0,0,0,0,0,0,9,10,45,45,369,19,0,60,22,307,0,,22,6,51,18,6,35,15,003,000108,3,1500000US150030001083,1500000US150030001082,0,0,0,0,0,0,0
1500000US150030001101,Block Group 1; Census Tract 1.10; Honolulu County; Hawaii,1494,53,361,65,22,0,0,1119,66,0,35,0,0,0,0,0,0,33,26,432,5,0,0,0,0,0,,13,34,96,74,33,20,15,003,000110,1,1500000US150030001101,1500000US150030001102,0,0,0,0,0,0,7
1500000US150030001102,Block Group 2; Census Tract 1.10; Honolulu County; Hawaii,949,108,101,0,0,0,0,678,46,0,18,0,0,0,0,0,0,0,2,300,8,29,0,0,18,0,,57,26,10,55,0,7,15,003,000110,2,1500000US150030001102,1500000US150030001101,0,0,0,0,0,0,0
1500000US150030001103,Block Group 3; Census Tract 1.10; Honolulu County; Hawaii,1331,178,194,11,0,0,0,1062,0,0,0,0,8,0,0,23,0,24,53,353,0,16,8,0,12,122,,49,48,47,37,15,24,15,003,000110,3,1500000US150030001103,1500000US150030001103,5,0,0,5,0,0,0
1500000US150030001104,Block Group 4; Census Tract 1.10; Honolulu County; Hawaii,516,46,108,0,0,0,0,,0,0,0,0,0,0,0,0,0,37,8,145,0,0,7,0,0,0,,47,0,0,13,0,0,15,003,000110,4,1500000US150030001104,1500000US150030001104,0,0,0,0,0,0,0
1500000US150030001141,Block Group 1; Census Tract 1.14; Honolulu County; Hawaii,550,0,11,110,48,6,10,428,10,10,0,0,7,0,0,0,0,10,32,172,2,0,7,0,0,0,,37,0,0,23,9,5,15,003,000114,1,1500000US150030001141,1500000US150030001141,0,0,0,0,0,0,0
1500000US150030001142,Block Group 2; Census Tract 1.14; Honolulu County; Hawaii,925,5,231,127,8,12,4,687,0,0,8,4,0,0,0,5,0,20,53,250,16,84,0,0,0,0,,32,40,29,14,8,19,15,003,000114,2,1500000US150030001142,1500000US150030001142,0,0,0,0,0,0,5
1500000US150030001151,Block Group 1; Census Tract 1.15; Honolulu County; Hawaii,1339,80,268,79,0,0,0,851,0,0,0,0,45,0,0,0,0,77,140,404,15,0,0,9,0,0,,6,19,5,18,27,6,15,003,000115,1,1500000US150030001151,1500000US150030001152,0,0,0,0,0,0,0
1500000US150030001152,Block Group 2; Census Tract 1.15; Honolulu County; Hawaii,536,23,0,163,11,0,0,385,0,0,0,0,10,0,0,0,0,21,32,144,0,0,0,0,21,0,,0,6,0,29,11,0,15,003,000115,2,1500000US150030001152,1500000US150030001151,0,0,0,0,0,0,245
1500000US150030001153,Block Group 3; Census Tract 1.15; Honolulu County; Hawaii,375,32,49,44,0,0,0,265,0,0,0,0,0,0,0,0,0,0,17,108,0,0,0,0,0,0,,0,0,0,25,0,0,15,003,000115,3,1500000US150030001153,1500000US150030001153,0,0,0,0,0,0,0
1500000US150030001161,Block Group 1; Census Tract 1.16; Honolulu County; Hawaii,2405,94,1006,22,0,0,0,1785,0,0,79,0,0,0,0,219,0,77,328,715,29,17,78,11,105,0,,56,54,124,39,68,12,15,003,000116,1,1500000US150030001161,1500000US150030001161,0,0,0,0,0,0,0
1500000US150030001171,Block Group 1; Census Tract 1.17; Honolulu County; Hawaii,1544,94,84,0,4,0,0,796,0,0,0,0,27,0,0,0,0,0,69,437,24,70,0,11,0,15,,186,27,35,31,29,9,15,003,000117,1,1500000US150030001171,1500000US150030001171,0,0,0,0,0,0,0
1500000US150030001181,Block Group 1; Census Tract 1.18; Honolulu County; Hawaii,1875,118,113,5,0,0,0,1153,0,7,16,0,18,0,0,0,0,36,10,563,25,25,26,0,0,0,,53,46,67,68,25,20,15,003,000118,1,1500000US150030001181,1500000US150030001181,0,0,0,0,0,0,0
1500000US150030001191,Block Group 1; Census Tract 1.19; Honolulu County; Hawaii,1013,6,199,112,0,0,0,737,39,0,86,8,60,0,0,13,0,3,33,284,0,1,26,0,29,0,,52,66,56,0,8,44,15,003,000119,1,1500000US150030001191,1500000US150030001192,0,0,0,0,0,0,0
1500000US150030001192,Block Group 2; Census Tract 1.19; Honolulu County; Hawaii,1190,17,66,153,0,0,0,,0,0,0,0,26,0,0,0,0,14,42,290,17,0,0,0,31,15,,17,36,115,26,15,0,15,003,000119,2,1500000US150030001192,1500000US150030001191,0,0,0,0,0,0,6
1500000US150030001193,Block Group 3; Census Tract 1.19; Honolulu County; Hawaii,489,24,95,26,14,0,0,,0,12,7,0,0,0,0,0,0,9,0,156,0,0,0,38,0,0,,0,6,21,0,10,0,15,003,000119,3,1500000US150030001193,1500000US150030001193,0,0,0,0,0,0,0
1500000US150030001201,Block Group 1; Census Tract 1.20; Honolulu County; Hawaii,739,31,193,54,0,0,0,580,0,0,0,0,49,0,0,0,0,0,23,233,0,24,0,0,7,0,,0,4,17,24,0,5,15,003,000120,1,1500000US150030001201,1500000US150030001202,0,0,0,0,0,0,1
1500000US150030001202,Block Group 2; Census Tract 1.20; Honolulu County; Hawaii,683,83,0,0,0,0,0,,0,0,12,0,0,0,0,11,0,11,7,155,0,16,5,23,6,0,,6,10,41,33,8,19,15,003,000120,2,1500000US150030001202,1500000US150030001201,0,0,0,0,0,0,0
1500000US150030001203,Block Group 3; Census Tract 1.20; Honolulu County; Hawaii,939,81,186,43,2,0,0,740,0,4,0,0,0,0,0,0,0,0,40,262,50,7,0,8,0,0,,12,22,0,10,20,26,15,003,000120,3,1500000US150030001203,1500000US150030001203,0,0,0,0,0,0,6
1500000US150030001211,Block Group 1; Census Tract 1.21; Honolulu County; Hawaii,1788,0,267,54,0,0,0,1298,0,0,0,0,0,0,12,36,0,0,74,605,0,41,29,0,0,0,,0,67,68,9,32,22,15,003,000121,1,1500000US150030001211,1500000US150030001211,0,0,0,0,0,0,0
1500000US150030001212,Block Group 2; Census Tract 1.21; Honolulu County; Hawaii,600,0,21,194,14,0,0,,0,0,12,0,0,0,0,40,0,3,32,192,7,7,16,0,0,0,,0,0,0,0,0,19,15,003,000121,2,1500000US150030001212,1500000US150030001212,0,0,0,0,0,0,0
1500000US150030001221,Block Group 1; Census Tract 1.22; Honolulu County; Hawaii,1157,0,48,333,0,22,0,,0,0,0,0,27,0,0,10,0,18,27,312,0,15,0,0,71,0,,0,0,0,0,0,17,15,003,000122,1,1500000US150030001221,1500000US150030001222,0,0,0,0,0,0,0
1500000US150030001222,Block Group 2; Census Tract 1.22; Honolulu County; Hawaii,934,12,22,202,33,0,0,,0,0,0,0,0,0,0,0,0,0,0,269,0,23,0,0,74,0,,0,0,21,0,49,30,15,003,000122,2,1500000US150030001222,1500000US150030001221,0,0,0,0,0,0,0
1500000US150030001223,Block Group 3; Census Tract 1.22; Honolulu County; Hawaii,988,0,133,161,36,0,0,676,25,0,0,0,17,0,0,0,0,15,63,252,9,0,0,21,0,38,,36,43,33,51,0,35,15,003,000122,3,1500000US150030001223,1500000US150030001223,0,0,0,0,0,0,36
1500000US150030002001,Block Group 1; Census Tract 2; Honolulu County; Hawaii,659,63,106,48,62,55,0,538,0,0,0,0,0,0,0,0,0,48,10,140,18,46,10,0,25,0,,33,10,11,8,0,42,15,003,000200,1,1500000US150030002001,1500000US150030002002,0,0,0,0,0,0,0
1500000US150030002002,Block Group 2; Census Tract 2; Honolulu County; Hawaii,1017,73,26,62,29,0,0,751,0,16,0,0,8,0,0,0,0,32,0,219,77,0,0,0,0,0,,40,11,6,29,24,25,15,003,000200,2,1500000US150030002002,1500000US150030002005,0,0,0,0,0,0,0
1500000US150030002003,Block Group 3; Census Tract 2; Honolulu County; Hawaii,1687,1,48,272,182,0,0,,14,0,0,0,11,0,0,0,0,28,37,432,17,46,0,0,51,0,,28,76,44,13,97,20,15,003,000200,3,1500000US150030002003,1500000US150030002001,35,0,0,35,0,0,8
1500000US150030002004,Block Group 4; Census Tract 2; Honolulu County; Hawaii,713,54,41,47,78,20,9,,0,0,4,0,42,0,0,4,0,26,34,206,13,21,0,0,21,0,,11,0,0,6,9,27,15,003,000200,4,1500000US150030002004,1500000US150030002003,0,0,0,0,0,0,6
1500000US150030002005,Block Group 5; Census Tract 2; Honolulu County; Hawaii,1027,175,98,36,25,0,0,933,0,0,0,0,10,0,0,0,0,22,22,289,5,9,0,0,0,23,,0,29,49,0,35,13,15,003,000200,5,1500000US150030002005,1500000US150030002004,0,0,0,0,0,0,0
1500000US150030002006,Block Group 6; Census Tract 2; Honolulu County; Hawaii,434,94,34,22,9,8,14,298,0,35,0,0,0,0,0,0,0,42,52,106,0,13,0,0,34,0,,0,0,20,26,0,0,15,003,000200,6,1500000US150030002006,1500000US150030002006,4,0,0,4,0,0,0
1500000US150030003011,Block Group 1; Census Tract 3.01; Honolulu County; Hawaii,1935,19,82,190,332,60,10,1508,9,56,8,0,27,0,0,0,0,31,57,504,73,223,4,18,0,15,,37,30,18,8,9,27,15,003,000301,1,1500000US150030003011,1500000US150030003012,0,0,0,0,0,0,0
