GEO_ID,NAME,B01001_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,B25046_001E,B27010_017E,B27010_033E,B27010_050E,B27010_066E,B28009E_006E,B28002_013E,B16002_004E,B16002_007E,B16002_010E,B16002_013E,B16002_016E,B16002_019E,B16002_022E,B16002_025E,B16002_028E,B16002_031E,B16002_034E,B16002_037E,C16002_004E,C16002_007E,C16002_010E,C16002_013E,B09019_005E,B09019_008E,B19101A_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,B20005_002E,B01001G_003E,B01001G_004E,B01001G_005E,B01001G_006E,B01001_020E,B01001_021E,state,county,tract,block group,GEO_ID_2,B05013_017E,B05013_018E,B05013_019E,B01001B_016E,B01001B_017E,B01001B_018E,B01001B_019E,B01001_044E,B01001_045E,B05013_036E,B05013_037E,B05013_038E,B01001B_031E,B26203_003E,B26203_004E,B26203_005E,B26203_006E,B26203_007E,B26203_008E,B26203_009E,B26203_010E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B25008D_003E,B16001_005E,B16001_008E,B16001_011E,B16001_014E,B16001_017E,B16001_020E,B16001_023E,B16001_026E,B16001_029E,B16001_032E,B16001_035E,B16001_038E
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1462,82,294,87,17,5,9,813,0,42,40,0,97,160,,,,,,,,,,,,,0,0,53,0,79,49,,211,140,38,15,210,3,,,,,,15,24,15,001,020100,1,1500000US150010201001,,,,,,,,3,0,,,,,,,,,,,,,178,0,14,450,418,21,381,49,,,,,,,,,,,,
1500000US150010212031,Block Group 1; Census Tract 212.03; Hawaii County; Hawaii,1958,40,186,48,88,82,32,1082,0,31,24,0,0,40,,,,,,,,,,,,,0,0,45,30,46,142,,97,131,43,267,283,0,,,,,,38,31,15,001,021203,1,1500000US150010212031,,,,,,,,63,25,,,,,,,,,,,,,155,17,0,638,92,0,1056,99,,,,,,,,,,,,
1500000US150010212032,Block Group 2; Census Tract 212.03; Hawaii County; Hawaii,1611,0,0,0,0,0,0,1562,0,0,26,0,0,91,,,,,,,,,,,,,0,0,0,0,223,250,,350,229,59,0,0,92,,,,,,0,125,15,001,021203,2,1500000US150010212032,,,,,,,,0,0,,,,,,,,,,,,,859,65,0,81,149,58,399,29,,,,,,,,,,,,
1500000US150010212033,Block Group 3; Census Tract 212.03; Hawaii County; Hawaii,1790,0,0,0,0,0,0,1384,0,166,53,0,0,98,,,,,,,,,,,,,0,0,0,51,154,82,,360,86,68,68,390,0,,,,,,0,119,15,001,021203,3,1500000US150010212033,,,,,,,,141,57,,,,,,,,,,,,,236,0,0,206,139,0,1209,166,,,,,,,,,,,,
1500000US150010212034,Block Group 4; Census Tract 212.03; Hawaii County; Hawaii,232,40,10,8,10,0,8,258,5,7,19,0,0,32,,,,,,,,,,,,,4,0,0,0,4,30,,5,0,6,14,17,0,,,,,,0,6,15,001,021203,4,1500000US150010212034,,,,,,,,5,0,,,,,,,,,,,,,17,0,0,58,18,84,55,8,,,,,,,,,,,,
1500000US150010212041,Block Group 1; Census Tract 212.04; Hawaii County; Hawaii,820,14,89,4,20,79,71,529,0,10,20,0,14,35,,,,,,,,,,,,,0,0,32,0,31,22,,47,85,72,76,6,63,,,,,,6,9,15,001,021204,1,1500000US150010212041,,,,,,,,6,6,,,,,,,,,,,,,37,4,4,247,42,0,486,45,,,,,,,,,,,,
1500000US150010212042,Block Group 2; Census Tract 212.04; Hawaii County; Hawaii,186,30,73,23,0,0,0,184,0,0,31,0,0,42,,,,,,,,,,,,,0,0,0,0,96,0,,31,0,0,0,0,0,,,,,,0,0,15,001,021204,2,1500000US150010212042,,,,,,,,16,0,,,,,,,,,,,,,137,0,26,0,0,0,23,0,,,,,,,,,,,,
1500000US150010212043,Block Group 3; Census Tract 212.04; Hawaii County; Hawaii,1633,186,53,14,4,3,20,1330,8,52,83,0,0,103,,,,,,,,,,,,,8,0,0,8,185,65,,102,127,36,77,66,103,,,,,,60,105,15,001,021204,3,1500000US150010212043,,,,,,,,14,59,,,,,,,,,,,,,889,6,0,82,142,53,461,6,,,,,,,,,,,,
1500000US150010213001,Block Group 1; Census Tract 213; Hawaii County; Hawaii,2465,93,207,35,0,19,127,1814,26,59,88,0,32,100,,,,,,,,,,,,,0,0,0,0,71,17,,180,71,0,120,82,6,,,,,,20,58,15,001,021300,1,1500000US150010213001,,,,,,,,27,67,,,,,,,,,,,,,988,0,0,128,549,389,411,136,,,,,,,,,,,,
1500000US150010213002,Block Group 2; Census Tract 213; Hawaii County; Hawaii,1625,283,107,107,0,0,0,1348,0,97,88,23,0,76,,,,,,,,,,,,,7,0,41,0,117,6,,80,61,12,196,42,60,,,,,,7,76,15,001,021300,2,1500000US150010213002,,,,,,,,20,43,,,,,,,,,,,,,903,49,0,198,21,49,405,122,,,,,,,,,,,,
1500000US150010213003,Block Group 3; Census Tract 213; Hawaii County; Hawaii,2489,239,313,139,64,0,9,2156,0,4,68,44,0,35,,,,,,,,,,,,,0,0,23,0,107,189,,573,71,75,43,0,100,,,,,,31,56,15,001,021300,3,1500000US150010213003,,,,,,,,79,211,,,,,,,,,,,,,1610,83,35,444,68,49,200,23,,,,,,,,,,,,
1500000US150010213004,Block Group 4; Census Tract 213; Hawaii County; Hawaii,805,204,0,0,50,0,0,,59,60,47,0,0,67,,,,,,,,,,,,,0,0,0,0,0,93,,0,0,42,0,0,93,,,,,,64,0,15,001,021300,4,1500000US150010213004,,,,,,,,0,0,,,,,,,,,,,,,252,0,0,232,106,93,122,232,,,,,,,,,,,,
1500000US150010214021,Block Group 1; Census Tract 214.02; Hawaii County; Hawaii,1315,117,101,20,10,0,27,835,0,14,23,0,0,68,,,,,,,,,,,,,0,0,4,5,71,22,,0,21,34,6,70,0,,,,,,25,18,15,001,021402,1,1500000US150010214021,,,,,,,,2,44,,,,,,,,,,,,,313,0,0,721,44,48,189,40,,,,,,,,,,,,
1500000US150010214022,Block Group 2; Census Tract 214.02; Hawaii County; Hawaii,2543,137,302,87,116,28,98,1679,0,82,36,0,57,180,,,,,,,,,,,,,55,0,0,0,102,211,,154,155,40,4,187,83,,,,,,42,0,15,001,021402,2,1500000US150010214022,,,,,,,,101,86,,,,,,,,,,,,,366,17,5,685,137,0,1333,322,,,,,,,,,,,,
1500000US150010215021,Block Group 1; Census Tract 215.02; Hawaii County; Hawaii,1714,172,186,109,20,37,92,1162,12,39,32,35,0,72,,,,,,,,,,,,,17,0,0,9,81,151,,90,138,61,15,144,57,,,,,,56,124,15,001,021502,1,1500000US150010215021,,,,,,,,139,70,,,,,,,,,,,,,650,0,0,256,173,48,587,100,,,,,,,,,,,,
1500000US150010215022,Block Group 2; Census Tract 215.02; Hawaii County; Hawaii,2261,171,60,19,45,0,0,1701,0,0,97,0,0,51,,,,,,,,,,,,,0,0,0,0,51,78,,90,115,45,129,235,4,,,,,,50,32,15,001,021502,2,1500000US150010215022,,,,,,,,49,42,,,,,,,,,,,,,914,0,0,210,354,12,771,72,,,,,,,,,,,,
1500000US150010215023,Block Group 3; Census Tract 215.02; Hawaii County; Hawaii,1128,142,22,0,8,0,15,853,0,35,101,0,0,0,,,,,,,,,,,,,0,11,42,0,71,44,,54,7,0,0,144,9,,,,,,19,20,15,001,021502,3,1500000US150010215023,,,,,,,,0,14,,,,,,,,,,,,,441,0,0,178,0,255,254,36,,,,,,,,,,,,
1500000US150010215041,Block Group 1; Census Tract 215.04; Hawaii County; Hawaii,3490,345,275,28,0,0,12,1649,66,118,229,0,0,101,,,,,,,,,,,,,21,0,27,0,52,43,,225,521,19,372,31,49,,,,,,63,136,15,001,021504,1,1500000US150010215041,,,,,,,,42,19,,,,,,,,,,,,,465,0,0,867,1385,0,773,226,,,,,,,,,,,,
1500000US150010215042,Block Group 2; Census Tract 215.04; Hawaii County; Hawaii,2926,50,84,62,10,0,0,1781,13,72,68,0,483,195,,,,,,,,,,,,,0,0,17,3,42,72,,82,368,284,136,308,191,,,,,,10,26,15,001,021504,2,1500000US150010215042,,,,,,,,58,30,,,,,,,,,,,,,463,0,1,43,1564,7,848,13,,,,,,,,,,,,
1500000US150010215101,Block Group 1; Census Tract 215.10; Hawaii County; Hawaii,2590,113,199,33,0,0,0,1557,0,0,17,0,0,0,,,,,,,,,,,,,0,0,0,0,29,63,,147,219,0,104,82,0,,,,,,16,79,15,001,021510,1,1500000US150010215101,,,,,,,,18,123,,,,,,,,,,,,,1270,0,0,744,78,0,498,0,,,,,,,,,,,,
1500000US150010215102,Block Group 2; Census Tract 215.10; Hawaii County; Hawaii,890,0,129,121,14,14,9,600,73,44,49,0,0,54,,,,,,,,,,,,,27,0,16,0,8,38,,60,53,61,25,88,0,,,,,,7,54,15,001,021510,2,1500000US150010215102,,,,,,,,4,14,,,,,,,,,,,,,290,0,0,189,138,166,107,14,,,,,,,,,,,,
1500000US150010215103,Block Group 3; Census Tract 215.10; Hawaii County; Hawaii,1121,233,324,0,0,0,0,855,0,0,0,0,0,3,,,,,,,,,,,,,0,0,0,0,15,61,,116,0,19,30,19,0,,,,,,48,43,15,001,021510,3,1500000US150010215103,,,,,,,,8,27,,,,,,,,,,,,,782,0,0,132,131,0,76,46,,,,,,,,,,,,
1500000US150010215104,Block Group 4; Census Tract 215.10; Hawaii County; Hawaii,419,195,329,38,0,40,4,273,0,0,4,0,0,0,,,,,,,,,,,,,0,0,0,0,36,29,,24,68,7,21,0,4,,,,,,0,16,15,001,021510,4,1500000US150010215104,,,,,,,,4,7,,,,,,,,,,,,,283,0,0,18,27,5,86,0,,,,,,,,,,,,
1500000US150010215111,Block Group 1; Census Tract 215.11; Hawaii County; Hawaii,2204,157,276,64,13,8,0,1427,0,0,14,0,0,15,,,,,,,,,,,,,0,0,0,0,31,124,,63,42,21,152,0,28,,,,,,49,25,15,001,021511,1,1500000US150010215111,,,,,,,,61,101,,,,,,,,,,,,,928,0,0,881,16,0,379,433,,,,,,,,,,,,
1500000US150010215121,Block Group 1; Census Tract 215.12; Hawaii County; Hawaii,2245,370,140,62,0,0,0,2091,14,0,28,0,0,43,,,,,,,,,,,,,0,23,15,0,73,47,,188,0,0,0,42,0,,,,,,25,185,15,001,021512,1,1500000US150010215121,,,,,,,,24,97,,,,,,,,,,,,,1226,50,0,254,0,122,593,31,,,,,,,,,,,,
1500000US150010215122,Block Group 2; Census Tract 215.12; Hawaii County; Hawaii,2349,141,35,13,0,0,0,1702,0,13,35,0,0,140,,,,,,,,,,,,,0,0,23,0,163,184,,5,108,89,144,71,251,,,,,,0,33,15,001,021512,2,1500000US150010215122,,,,,,,,15,16,,,,,,,,,,,,,872,77,0,596,406,0,398,0,,,,,,,,,,,,
1500000US150010215131,Block Group 1; Census Tract 215.13; Hawaii County; Hawaii,1909,71,207,93,0,0,15,1539,0,114,14,12,18,29,,,,,,,,,,,,,0,0,0,0,97,66,,27,85,86,166,136,24,,,,,,0,66,15,001,021513,1,1500000US150010215131,,,,,,,,0,23,,,,,,,,,,,,,559,0,0,25,210,0,1115,0,,,,,,,,,,,,
1500000US150010215132,Block Group 2; Census Tract 215.13; Hawaii County; Hawaii,2054,220,155,15,0,0,0,1909,0,0,104,0,0,13,,,,,,,,,,,,,0,0,0,0,108,30,,30,164,0,1,34,0,,,,,,36,0,15,001,021513,2,1500000US150010215132,,,,,,,,95,83,,,,,,,,,,,,,650,0,0,507,455,68,374,67,,,,,,,,,,,,
1500000US150010215133,Block Group 3; Census Tract 215.13; Hawaii County; Hawaii,1616,102,256,57,50,0,0,1277,0,0,6,0,0,64,,,,,,,,,,,,,0,0,0,0,50,33,,247,16,113,0,92,0,,,,,,93,8,15,001,021513,3,1500000US150010215133,,,,,,,,0,22,,,,,,,,,,,,,797,0,0,397,104,29,289,0,,,,,,,,,,,,
1500000US150010216051,Block Group 1; Census Tract 216.05; Hawaii County; Hawaii,1460,63,210,0,22,42,0,851,33,0,42,0,0,0,,,,,,,,,,,,,0,0,0,0,56,12,,156,0,0,162,0,14,,,,,,0,0,15,001,021605,1,1500000US150010216051,,,,,,,,0,10,,,,,,,,,,,,,788,0,0,345,0,21,306,0,,,,,,,,,,,,
1500000US150010216052,Block Group 2; Census Tract 216.05; Hawaii County; Hawaii,670,118,268,261,0,0,0,488,0,0,0,0,0,14,,,,,,,,,,,,,0,0,0,0,76,72,,23,64,0,0,50,0,,,,,,13,0,15,001,021605,2,1500000US150010216052,,,,,,,,41,14,,,,,,,,,,,,,390,0,0,178,0,55,47,23,,,,,,,,,,,,
1500000US150010216053,Block Group 3; Census Tract 216.05; Hawaii County; Hawaii,2110,134,294,17,0,0,40,1204,57,178,64,0,0,58,,,,,,,,,,,,,86,0,104,0,132,140,,134,88,0,85,145,0,,,,,,50,49,15,001,021605,3,1500000US150010216053,,,,,,,,66,22,,,,,,,,,,,,,796,10,9,643,48,328,276,383,,,,,,,,,,,,
1500000US150010216061,Block Group 1; Census Tract 216.06; Hawaii County; Hawaii,1881,267,91,92,43,19,0,949,2,51,121,0,0,26,,,,,,,,,,,,,48,0,57,0,117,218,,295,179,213,384,213,0,,,,,,22,46,15,001,021606,1,1500000US150010216061,,,,,,,,0,4,,,,,,,,,,,,,544,19,0,238,422,432,226,151,,,,,,,,,,,,
1500000US150010216062,Block Group 2; Census Tract 216.06; Hawaii County; Hawaii,2237,255,161,15,14,0,0,1589,18,59,57,0,0,58,,,,,,,,,,,,,0,0,30,0,50,56,,12,40,0,0,413,225,,,,,,26,23,15,001,021606,2,1500000US150010216062,,,,,,,,49,22,,,,,,,,,,,,,1503,0,0,188,0,265,281,0,,,,,,,,,,,,
1500000US150010216071,Block Group 1; Census Tract 216.07; Hawaii County; Hawaii,1350,76,90,116,0,0,0,,0,0,0,0,0,15,,,,,,,,,,,,,0,0,0,0,89,64,,36,38,0,0,38,0,,,,,,0,68,15,001,021607,1,1500000US150010216071,,,,,,,,41,36,,,,,,,,,,,,,1133,0,0,86,0,5,126,0,,,,,,,,,,,,
1500000US150010216072,Block Group 2; Census Tract 216.07; Hawaii County; Hawaii,1723,12,174,0,0,0,0,1536,48,0,23,0,0,0,,,,,,,,,,,,,0,0,0,0,55,111,,22,11,318,6,0,103,,,,,,81,16,15,001,021607,2,1500000US150010216072,,,,,,,,0,11,,,,,,,,,,,,,944,0,0,509,23,0,247,0,,,,,,,,,,,,
1500000US150010216073,Block Group 3; Census Tract 216.07; Hawaii County; Hawaii,1658,154,176,10,0,0,0,1243,30,35,0,0,0,0,,,,,,,,,,,,,0,0,0,0,29,36,,38,35,17,129,242,0,,,,,,0,13,15,001,021607,3,1500000US150010216073,,,,,,,,20,25,,,,,,,,,,,,,788,0,0,433,78,0,359,0,,,,,,,,,,,,
1500000US150010216081,Block Group 1; Census Tract 216.08; Hawaii County; Hawaii,347,152,642,141,16,0,0,,0,0,0,0,0,21,,,,,,,,,,,,,0,0,0,0,51,112,,17,0,13,0,0,0,,,,,,0,46,15,001,021608,1,1500000US150010216081,,,,,,,,0,9,,,,,,,,,,,,,239,20,0,78,0,0,10,0,,,,,,,,,,,,
1500000US150010216082,Block Group 2; Census Tract 216.08; Hawaii County; Hawaii,1180,179,201,0,0,0,0,,0,52,0,0,0,8,,,,,,,,,,,,,0,0,50,0,50,24,,0,8,0,0,453,0,,,,,,0,0,15,001,021608,2,1500000US150010216082,,,,,,,,42,0,,,,,,,,,,,,,794,0,0,261,0,0,125,0,,,,,,,,,,,,
1500000US150010216083,Block Group 3; Census Tract 216.08; Hawaii County; Hawaii,1942,69,79,17,0,0,0,1428,0,0,60,0,0,0,,,,,,,,,,,,,0,0,8,0,46,63,,67,154,0,0,16,54,,,,,,36,54,15,001,021608,3,1500000US150010216083,,,,,,,,47,30,,,,,,,,,,,,,1229,229,0,206,94,0,184,156,,,,,,,,,,,,
1500000US150010216084,Block Group 4; Census Tract 216.08; Hawaii County; Hawaii,912,88,46,0,0,0,0,,0,0,0,0,0,30,,,,,,,,,,,,,0,0,29,0,0,30,,0,33,0,0,15,0,,,,,,0,125,15,001,021608,4,1500000US150010216084,,,,,,,,0,0,,,,,,,,,,,,,458,0,0,385,0,0,69,102,,,,,,,,,,,,
1500000US150010217051,Block Group 1; Census Tract 217.05; Hawaii County; Hawaii,3662,261,326,0,0,15,0,2486,0,0,91,0,61,105,,,,,,,,,,,,,0,0,16,0,98,153,,14,512,0,0,54,0,,,,,,12,70,15,001,021705,1,1500000US150010217051,,,,,,,,115,0,,,,,,,,,,,,,587,0,0,969,406,11,1689,258,,,,,,,,,,,,
1500000US150010217052,Block Group 2; Census Tract 217.05; Hawaii County; Hawaii,1080,51,20,0,82,5,0,1207,0,21,14,0,24,24,,,,,,,,,,,,,0,0,0,0,160,158,,158,14,0,12,80,0,,,,,,27,0,15,001,021705,2,1500000US150010217052,,,,,,,,0,17,,,,,,,,,,,,,513,0,0,111,120,7,329,47,,,,,,,,,,,,
1500000US150010217053,Block Group 3; Census Tract 217.05; Hawaii County; Hawaii,1765,154,184,29,16,0,0,1250,2,115,0,0,142,122,,,,,,,,,,,,,0,0,20,0,37,125,,0,435,0,4,137,0,,,,,,0,65,15,001,021705,3,1500000US150010217053,,,,,,,,147,59,,,,,,,,,,,,,454,0,0,211,238,0,862,56,,,,,,,,,,,,
1500000US150010217061,Block Group 1; Census Tract 217.06; Hawaii County; Hawaii,2289,173,141,0,0,0,0,1838,0,0,3,0,29,24,,,,,,,,,,,,,0,0,0,0,0,60,,23,26,128,16,0,0,,,,,,3,14,15,001,021706,1,1500000US150010217061,,,,,,,,7,50,,,,,,,,,,,,,274,0,0,806,236,0,973,0,,,,,,,,,,,,
1500000US150010217062,Block Group 2; Census Tract 217.06; Hawaii County; Hawaii,1864,87,93,3,37,10,27,1389,39,47,45,0,93,118,,,,,,,,,,,,,0,0,2,0,82,72,,104,56,56,46,38,30,,,,,,13,51,15,001,021706,2,1500000US150010217062,,,,,,,,2,27,,,,,,,,,,,,,479,3,0,246,560,7,569,216,,,,,,,,,,,,
1500000US150010217071,Block Group 1; Census Tract 217.07; Hawaii County; Hawaii,2600,347,241,0,45,0,0,2176,19,20,0,0,0,66,,,,,,,,,,,,,0,10,29,0,171,55,,220,193,134,0,123,91,,,,,,72,115,15,001,021707,1,1500000US150010217071,,,,,,,,29,115,,,,,,,,,,,,,1184,84,0,643,107,0,582,197,,,,,,,,,,,,
1500000US150010217072,Block Group 2; Census Tract 217.07; Hawaii County; Hawaii,1647,20,50,0,0,0,0,1057,0,0,61,0,0,18,,,,,,,,,,,,,0,0,9,0,0,20,,74,310,18,95,19,0,,,,,,0,0,15,001,021707,2,1500000US150010217072,,,,,,,,0,10,,,,,,,,,,,,,360,0,270,207,297,46,467,0,,,,,,,,,,,,
1500000US150010217073,Block Group 3; Census Tract 217.07; Hawaii County; Hawaii,274,42,0,0,0,0,0,,0,0,16,0,0,33,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,14,0,15,001,021707,3,1500000US150010217073,,,,,,,,0,31,,,,,,,,,,,,,205,0,0,44,0,0,25,0,,,,,,,,,,,,
1500000US150010217081,Block Group 1; Census Tract 217.08; Hawaii County; Hawaii,1279,516,64,27,38,0,8,842,0,0,8,7,0,12,,,,,,,,,,,,,0,0,10,5,44,79,,192,8,19,22,211,5,,,,,,19,69,15,001,021708,1,1500000US150010217081,,,,,,,,38,119,,,,,,,,,,,,,895,0,11,81,1,8,283,1,,,,,,,,,,,,
1500000US150010217082,Block Group 2; Census Tract 217.08; Hawaii County; Hawaii,1320,123,29,15,0,0,0,,0,0,40,0,0,9,,,,,,,,,,,,,0,0,0,0,18,9,,0,0,0,0,0,0,,,,,,28,0,15,001,021708,2,1500000US150010217082,,,,,,,,0,38,,,,,,,,,,,,,502,0,0,102,323,29,364,0,,,,,,,,,,,,
1500000US150010217083,Block Group 3; Census Tract 217.08; Hawaii County; Hawaii,1851,608,177,31,0,0,0,1159,38,0,119,0,73,39,,,,,,,,,,,,,34,0,0,0,82,85,,21,0,11,0,157,0,,,,,,18,38,15,001,021708,3,1500000US150010217083,,,,,,,,44,46,,,,,,,,,,,,,825,70,0,274,129,258,295,194,,,,,,,,,,,,
1500000US150010218001,Block Group 1; Census Tract 218; Hawaii County; Hawaii,1254,87,70,34,19,25,42,892,0,24,9,0,0,56,,,,,,,,,,,,,0,0,21,0,25,39,,8,221,90,7,22,28,,,,,,16,26,15,001,021800,1,1500000US150010218001,,,,,,,,9,32,,,,,,,,,,,,,333,0,0,189,229,0,503,7,,,,,,,,,,,,
1500000US150010218002,Block Group 2; Census Tract 218; Hawaii County; Hawaii,2281,105,9,3,89,0,20,2216,5,3,125,0,0,100,,,,,,,,,,,,,0,0,11,2,15,152,,13,48,152,12,127,41,,,,,,14,80,15,001,021800,2,1500000US150010218002,,,,,,,,83,184,,,,,,,,,,,,,1005,2,0,216,347,2,709,0,,,,,,,,,,,,
1500000US150010218003,Block Group 3; Census Tract 218; Hawaii County; Hawaii,1798,189,46,32,181,32,29,1089,10,11,52,0,0,175,,,,,,,,,,,,,0,0,30,0,21,198,,82,149,10,34,36,97,,,,,,23,39,15,001,021800,3,1500000US150010218003,,,,,,,,12,50,,,,,,,,,,,,,435,31,0,515,100,0,717,17,,,,,,,,,,,,
1500000US150010218004,Block Group 4; Census Tract 218; Hawaii County; Hawaii,1102,53,66,60,30,21,64,844,0,13,11,54,10,32,,,,,,,,,,,,,0,0,4,0,63,24,,16,66,10,10,76,136,,,,,,0,95,15,001,021800,4,1500000US150010218004,,,,,,,,17,0,,,,,,,,,,,,,223,13,3,142,159,6,556,0,,,,,,,,,,,,
1500000US150010219021,Block Group 1; Census Tract 219.02; Hawaii County; Hawaii,1407,43,14,16,116,14,177,1217,0,30,85,0,7,56,,,,,,,,,,,,,0,0,0,0,109,11,,39,6,32,0,102,54,,,,,,1,57,15,001,021902,1,1500000US150010219021,,,,,,,,26,15,,,,,,,,,,,,,504,0,0,98,396,12,397,7,,,,,,,,,,,,
1500000US150010219022,Block Group 2; Census Tract 219.02; Hawaii County; Hawaii,665,12,66,9,56,11,110,391,22,31,12,0,12,85,,,,,,,,,,,,,0,0,9,0,47,25,,29,66,0,9,19,0,,,,,,0,62,15,001,021902,2,1500000US150010219022,,,,,,,,0,25,,,,,,,,,,,,,206,12,0,161,49,42,195,24,,,,,,,,,,,,
1500000US150010219023,Block Group 3; Census Tract 219.02; Hawaii County; Hawaii,1547,65,104,54,110,44,23,802,70,0,4,0,0,78,,,,,,,,,,,,,0,0,20,11,30,35,,35,52,99,184,191,0,,,,,,11,0,15,001,021902,3,1500000US150010219023,,,,,,,,11,0,,,,,,,,,,,,,249,0,0,511,80,0,707,191,,,,,,,,,,,,
1500000US150010220001,Block Group 1; Census Tract 220; Hawaii County; Hawaii,1247,120,83,53,18,45,121,1086,11,0,52,0,0,107,,,,,,,,,,,,,0,0,0,6,13,66,,86,21,31,0,0,79,,,,,,8,22,15,001,022000,1,1500000US150010220001,,,,,,,,0,0,,,,,,,,,,,,,595,0,23,112,151,12,354,0,,,,,,,,,,,,
1500000US150010220002,Block Group 2; Census Tract 220; Hawaii County; Hawaii,1407,0,45,31,18,30,248,898,0,16,40,31,0,84,,,,,,,,,,,,,0,0,4,0,54,36,,24,274,24,52,113,66,,,,,,51,40,15,001,022000,2,1500000US150010220002,,,,,,,,11,11,,,,,,,,,,,,,159,0,4,703,62,0,479,258,,,,,,,,,,,,
1500000US150010221021,Block Group 1; Census Tract 221.02; Hawaii County; Hawaii,511,16,20,17,0,65,93,499,0,0,18,0,0,39,,,,,,,,,,,,,0,19,21,0,77,26,,58,34,38,0,32,40,,,,,,46,38,15,001,022102,1,1500000US150010221021,,,,,,,,42,6,,,,,,,,,,,,,228,25,0,73,39,0,146,0,,,,,,,,,,,,
1500000US150010221022,Block Group 2; Census Tract 221.02; Hawaii County; Hawaii,948,64,102,34,32,68,84,860,0,0,19,0,0,30,,,,,,,,,,,,,0,0,0,0,81,55,,103,98,8,30,76,44,,,,,,50,13,15,001,022102,2,1500000US150010221022,,,,,,,,17,38,,,,,,,,,,,,,437,15,0,155,132,12,197,16,,,,,,,,,,,,
1500000US150019900000,Block Group 0; Census Tract 9900; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,15,001,990000,0,1500000US150019900000,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1500000US150019901000,Block Group 0; Census Tract 9901; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,15,001,990100,0,1500000US150019901000,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1500000US150019903000,Block Group 0; Census Tract 9903; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,15,001,990300,0,1500000US150019903000,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1500000US150019904000,Block Group 0; Census Tract 9904; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,15,001,990400,0,1500000US150019904000,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1500000US150019905000,Block Group 0; Census Tract 9905; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,15,001,990500,0,1500000US150019905000,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1500000US150019906000,Block Group 0; Census Tract 9906; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,15,001,990600,0,1500000US150019906000,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1500000US150019907000,Block Group 0; Census Tract 9907; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,15,001,990700,0,1500000US150019907000,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1500000US150019908000,Block Group 0; Census Tract 9908; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,15,001,990800,0,1500000US150019908000,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,
1500000US150019909000,Block Group 0; Census Tract 9909; Hawaii County; Hawaii,0,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,,0,0,0,0,0,0,,,,,,0,0,15,001,990900,0,1500000US150019909000,,,,,,,,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,
